Time(minutes),Speed(MPH)
47.468,48.46695
47.473,49.70969
47.478,49.70969
47.483,50.33107
47.489,50.33107
47.494,50.33107
47.499,50.33107
47.504,50.33107
47.509,50.33107
47.514,50.33107
47.519,51.57381
47.525,51.57381
47.53,50.95244
47.536,51.57381
47.541,51.57381
47.546,50.95244
47.552,51.57381
47.559,50.95244
47.564,50.95244
47.569,50.33107
47.575,50.33107
47.58,50.33107
47.585,50.33107
47.591,50.33107
47.596,50.33107
47.602,50.33107
47.607,49.08833
47.613,49.70969
47.618,49.70969
47.624,49.08833
47.629,49.08833
47.635,48.46695
47.64,48.46695
47.645,47.22421
47.65,47.22421
47.656,47.84558
47.661,47.22421
47.667,47.22421
47.672,47.84558
47.678,47.22421
47.683,47.22421
47.688,46.60284
47.693,46.60284
47.699,46.60284
47.704,45.3601
47.709,45.98147
47.715,45.3601
47.721,45.3601
47.726,44.73873
47.731,44.73873
47.736,44.73873
47.742,44.73873
47.747,44.73873
47.752,44.73873
47.757,44.73873
47.762,44.73873
47.767,44.73873
47.774,45.98147
47.779,45.3601
47.785,45.3601
47.79,45.98147
47.795,46.60284
47.8,46.60284
47.805,46.60284
47.811,47.84558
47.816,47.84558
47.821,47.22421
47.827,47.84558
47.832,47.84558
47.838,48.46695
47.843,48.46695
47.849,48.46695
47.854,48.46695
47.859,49.70969
47.865,49.70969
47.87,49.08833
47.875,48.46695
47.881,49.70969
47.887,49.70969
47.892,49.08833
47.898,49.70969
47.903,49.70969
47.908,49.08833
47.913,49.70969
47.919,50.33107
47.925,50.33107
47.93,49.08833
47.936,49.70969
47.941,49.70969
47.946,50.33107
47.951,50.33107
47.957,50.33107
47.962,50.33107
47.967,50.33107
47.973,50.33107
47.978,50.33107
47.983,50.33107
47.989,50.33107
47.995,50.33107
48,50.33107
48.005,50.33107
48.011,50.33107
48.016,50.33107
48.021,50.33107
48.027,50.33107
48.032,50.33107
48.037,50.33107
48.043,50.33107
48.048,50.33107
48.053,50.33107
48.058,50.33107
48.064,50.33107
48.069,50.33107
48.075,50.33107
48.08,50.33107
48.085,50.33107
48.091,50.33107
48.097,50.33107
48.102,50.33107
48.108,51.57381
48.114,51.57381
48.119,50.95244
48.124,50.33107
48.13,50.33107
48.136,50.33107
48.141,50.33107
48.146,50.33107
48.151,50.33107
48.157,50.33107
48.162,50.33107
48.168,50.33107
48.173,50.33107
48.178,50.33107
48.183,50.33107
48.189,50.33107
48.194,50.33107
48.199,50.33107
48.205,50.33107
48.211,50.33107
48.216,50.33107
48.222,50.33107
48.227,49.08833
48.233,49.08833
48.238,49.70969
48.243,50.33107
48.249,50.33107
48.254,50.33107
48.259,50.33107
48.265,50.33107
48.27,50.33107
48.275,50.33107
48.28,50.33107
48.285,50.33107
48.291,50.33107
48.296,50.33107
48.301,50.33107
48.307,50.33107
48.313,50.33107
48.318,50.33107
48.324,50.33107
48.329,49.08833
48.335,49.08833
48.341,49.70969
48.346,50.33107
48.351,50.33107
48.357,49.08833
48.362,49.70969
48.367,50.33107
48.372,50.33107
48.378,49.08833
48.383,49.70969
48.389,49.70969
48.394,50.33107
48.4,49.08833
48.406,49.70969
48.411,49.70969
48.417,49.08833
48.423,49.70969
48.429,49.70969
48.434,49.08833
48.44,49.70969
48.445,49.70969
48.45,49.08833
48.456,48.46695
48.461,48.46695
48.466,48.46695
48.472,48.46695
48.477,48.46695
48.482,48.46695
48.488,48.46695
48.493,48.46695
48.499,48.46695
48.504,48.46695
48.51,49.70969
48.515,49.70969
48.52,50.33107
48.526,50.33107
48.532,50.33107
48.537,50.33107
48.543,50.33107
48.548,50.33107
48.554,50.33107
48.559,50.33107
48.564,50.33107
48.57,50.33107
48.575,50.33107
48.58,49.08833
48.586,49.08833
48.591,49.70969
48.596,50.33107
48.601,50.33107
48.607,49.08833
48.612,49.70969
48.618,49.70969
48.623,49.08833
48.629,49.70969
48.634,49.70969
48.64,49.08833
48.645,47.22421
48.65,47.84558
48.656,47.84558
48.661,48.46695
48.666,47.22421
48.672,47.22421
48.677,47.84558
48.683,47.22421
48.688,46.60284
48.694,46.60284
48.699,47.84558
48.704,47.84558
48.709,47.22421
48.714,46.60284
48.72,47.84558
48.725,47.84558
48.731,47.22421
48.736,47.22421
48.742,46.60284
48.748,47.84558
48.754,47.22421
48.759,47.22421
48.765,46.60284
48.77,46.60284
48.775,46.60284
48.78,46.60284
48.785,47.84558
48.79,47.22421
48.796,47.22421
48.801,46.60284
48.807,47.84558
48.812,47.84558
48.817,48.46695
48.823,47.22421
48.828,47.22421
48.833,47.84558
48.839,48.46695
48.844,48.46695
48.849,48.46695
48.856,47.22421
48.861,47.22421
48.866,47.84558
48.871,48.46695
48.876,48.46695
48.882,47.22421
48.887,47.84558
48.893,47.22421
48.898,47.22421
48.903,46.60284
48.908,46.60284
48.913,47.84558
48.918,47.22421
48.924,47.22421
48.929,46.60284
48.934,47.84558
48.94,47.84558
48.945,47.22421
48.951,46.60284
48.956,47.84558
48.962,47.84558
48.967,47.22421
48.972,46.60284
48.978,46.60284
48.983,47.84558
48.988,47.22421
48.994,47.22421
48.999,46.60284
49.004,45.3601
49.009,45.3601
49.015,45.98147
49.02,45.3601
49.025,45.3601
49.031,45.98147
49.036,45.3601
49.042,45.3601
49.047,44.73873
49.053,43.49598
49.058,44.11736
49.064,44.11736
49.07,44.73873
49.075,43.49598
49.08,43.49598
49.086,42.87461
49.091,42.87461
49.096,44.11736
49.102,44.11736
49.107,43.49598
49.112,43.49598
49.118,42.87461
49.123,42.87461
49.128,41.63187
49.134,41.63187
49.139,42.25324
49.144,42.25324
49.149,42.87461
49.155,42.87461
49.16,41.63187
49.165,41.63187
49.171,42.25324
49.178,42.87461
49.183,42.87461
49.188,41.63187
49.194,42.25324
49.199,42.87461
49.204,42.87461
49.209,41.63187
49.215,41.63187
49.22,42.25324
49.225,41.63187
49.231,42.25324
49.236,42.25324
49.241,41.63187
49.247,42.25324
49.252,42.25324
49.257,41.63187
49.262,41.0105
49.268,41.0105
49.273,41.0105
49.278,41.0105
49.284,41.0105
49.29,41.0105
49.295,41.0105
49.301,41.0105
49.306,41.0105
49.311,41.0105
49.316,41.0105
49.321,39.76776
49.327,40.38913
49.332,39.76776
49.338,39.76776
49.343,40.38913
49.348,39.76776
49.354,39.76776
49.359,39.14639
49.364,39.14639
49.37,39.14639
49.375,37.90364
49.38,37.28227
49.386,37.28227
49.392,37.28227
49.398,36.03953
49.403,36.03953
49.408,34.17542
49.414,32.3113
49.419,30.44719
49.425,30.44719
49.43,28.58307
49.436,25.47622
49.442,25.47622
49.447,24.23348
49.453,20.50525
49.459,18.64114
49.464,18.64114
49.47,16.15565
49.476,13.67017
49.481,11.80605
49.487,11.80605
49.492,9.941939
49.498,8.077826
49.504,8.077826
49.51,7.456454
49.515,6.213712
49.52,6.213712
49.526,5.592341
49.531,4.349598
49.537,3.728227
49.542,3.728227
49.548,2.485485
49.553,2.485485
49.559,2.485485
49.565,2.485485
49.57,2.485485
49.575,2.485485
49.581,2.485485
49.586,2.485485
49.592,2.485485
49.597,2.485485
49.603,0
49.608,0
49.614,0
49.62,0
49.625,0
49.631,0
49.637,0
49.642,0
49.647,0
49.653,0
49.659,0
49.665,0
49.67,0
49.676,0
49.682,0
49.687,0
49.692,0
49.698,0
49.703,3.728227
49.709,3.728227
49.715,6.835083
49.721,9.941939
49.727,12.42742
49.733,12.42742
49.738,15.53428
49.744,18.01976
49.749,18.64114
49.754,18.64114
49.76,21.12662
49.765,23.6121
49.77,23.6121
49.776,26.71896
49.781,27.9617
49.787,27.9617
49.792,27.9617
49.798,30.44719
49.803,30.44719
49.809,31.68993
49.815,32.93267
49.821,34.79679
49.826,34.79679
49.832,34.17542
49.838,36.03953
49.844,36.03953
49.85,36.03953
49.855,36.6609
49.86,37.28227
49.866,38.52501
49.871,38.52501
49.876,39.14639
49.882,39.14639
49.888,39.14639
49.893,39.14639
49.898,40.38913
49.903,40.38913
49.909,41.0105
49.914,42.25324
49.919,42.25324
49.925,42.87461
49.931,42.87461
49.936,42.87461
49.942,44.11736
49.948,43.49598
49.953,44.11736
49.959,44.11736
49.964,45.98147
49.97,45.3601
49.975,45.3601
49.981,45.98147
49.986,46.60284
49.991,46.60284
49.997,47.84558
50.002,48.46695
50.008,47.22421
50.014,47.22421
50.019,46.60284
50.024,46.60284
50.029,46.60284
50.035,46.60284
50.041,45.3601
50.046,45.3601
50.052,45.98147
50.058,45.3601
50.064,44.73873
50.069,44.73873
50.075,45.98147
50.08,45.3601
50.086,45.3601
50.092,44.73873
50.097,44.73873
50.103,45.98147
50.108,45.98147
50.113,45.3601
50.118,44.73873
50.123,44.73873
50.129,45.98147
50.134,45.3601
50.139,45.3601
50.145,44.73873
50.15,45.98147
50.156,45.98147
50.162,46.60284
50.168,45.3601
50.173,45.98147
50.179,45.98147
50.185,46.60284
50.189,46.60284
50.195,46.60284
50.201,45.3601
50.206,45.98147
50.212,45.98147
50.217,45.3601
50.222,45.98147
50.228,45.3601
50.233,45.3601
50.239,44.73873
50.244,45.98147
50.25,45.98147
50.255,45.3601
50.26,44.73873
50.266,44.73873
50.272,44.73873
50.278,44.73873
50.283,44.73873
50.289,44.73873
50.295,43.49598
50.3,44.11736
50.305,43.49598
50.311,43.49598
50.317,44.11736
50.323,43.49598
50.328,43.49598
50.334,42.87461
50.339,42.87461
50.344,42.87461
50.35,42.87461
50.355,42.87461
50.361,42.87461
50.366,42.87461
50.372,41.63187
50.377,42.25324
50.383,42.25324
50.39,42.87461
50.395,42.87461
50.4,42.87461
50.405,42.87461
50.411,42.87461
50.416,42.87461
50.422,42.87461
50.427,42.87461
50.433,42.87461
50.439,42.87461
50.444,42.87461
50.45,42.87461
50.455,42.87461
50.461,42.87461
50.466,42.87461
50.471,42.87461
50.476,42.87461
50.482,41.63187
50.488,42.25324
50.493,42.25324
50.499,41.63187
50.504,42.25324
50.51,41.63187
50.515,41.63187
50.521,41.0105
50.526,42.25324
50.532,42.25324
50.538,41.63187
50.543,41.0105
50.548,41.0105
50.553,41.0105
50.559,41.0105
50.564,41.0105
50.569,41.0105
50.575,41.0105
50.58,41.0105
50.585,41.0105
50.591,39.76776
50.597,40.38913
50.602,40.38913
50.609,41.0105
50.614,39.76776
50.62,39.76776
50.625,40.38913
50.63,41.0105
50.636,39.76776
50.642,39.76776
50.647,40.38913
50.652,41.0105
50.658,41.0105
50.663,39.76776
50.668,40.38913
50.673,40.38913
50.679,39.76776
50.684,39.14639
50.69,39.14639
50.696,40.38913
50.701,39.76776
50.706,40.38913
50.712,40.38913
50.718,39.76776
50.724,39.14639
50.729,39.14639
50.734,40.38913
50.739,39.76776
50.744,39.76776
50.75,39.14639
50.755,40.38913
50.761,40.38913
50.766,39.76776
50.771,39.14639
50.776,39.14639
50.781,39.14639
50.787,40.38913
50.792,39.76776
50.798,39.76776
50.803,39.14639
50.808,39.14639
50.813,39.14639
50.819,37.90364
50.824,38.52501
50.829,38.52501
50.835,37.90364
50.84,37.28227
50.846,37.28227
50.851,37.28227
50.856,36.03953
50.862,36.03953
50.867,35.41816
50.873,35.41816
50.879,35.41816
50.884,35.41816
50.889,34.17542
50.894,33.55404
50.899,33.55404
50.905,33.55404
50.91,33.55404
50.915,33.55404
50.921,33.55404
50.926,33.55404
50.933,33.55404
50.939,33.55404
50.944,33.55404
50.95,32.3113
50.955,32.3113
50.961,32.93267
50.966,33.55404
50.972,33.55404
50.977,33.55404
50.983,33.55404
50.988,33.55404
50.993,33.55404
50.999,33.55404
51.004,33.55404
51.01,33.55404
51.015,34.79679
51.02,35.41816
51.026,35.41816
51.032,35.41816
51.037,35.41816
51.044,35.41816
51.049,35.41816
51.054,35.41816
51.059,35.41816
51.065,35.41816
51.071,36.6609
51.077,37.28227
51.082,37.28227
51.088,36.03953
51.093,36.6609
51.099,37.28227
51.105,37.28227
51.11,38.52501
51.116,37.90364
51.121,37.90364
51.127,37.28227
51.133,37.28227
51.139,36.03953
51.144,36.03953
51.149,36.6609
51.156,36.03953
51.161,36.03953
51.166,35.41816
51.172,35.41816
51.178,34.17542
51.184,34.17542
51.189,34.79679
51.195,34.17542
51.2,33.55404
51.206,33.55404
51.212,34.79679
51.217,34.17542
51.222,34.17542
51.228,33.55404
51.234,33.55404
51.239,33.55404
51.244,34.79679
51.25,34.17542
51.255,34.17542
51.26,33.55404
51.266,34.79679
51.272,34.17542
51.278,34.17542
51.283,33.55404
51.288,34.79679
51.294,34.79679
51.299,34.17542
51.305,33.55404
51.31,33.55404
51.316,34.79679
51.321,34.17542
51.327,34.79679
51.332,34.79679
51.338,34.17542
51.343,34.79679
51.348,34.79679
51.354,35.41816
51.359,34.17542
51.364,34.17542
51.37,34.79679
51.376,35.41816
51.381,34.17542
51.386,34.17542
51.392,34.79679
51.397,34.79679
51.402,35.41816
51.407,35.41816
51.413,35.41816
51.419,35.41816
51.424,36.6609
51.429,36.03953
51.434,36.03953
51.44,36.6609
51.445,36.03953
51.45,36.03953
51.456,36.6609
51.461,37.28227
51.466,37.28227
51.472,37.28227
51.477,37.28227
51.483,38.52501
51.489,38.52501
51.494,37.90364
51.5,38.52501
51.506,38.52501
51.511,39.14639
51.517,39.14639
51.522,39.14639
51.528,39.14639
51.534,39.14639
51.539,40.38913
51.544,40.38913
51.55,39.76776
51.556,39.14639
51.561,39.14639
51.568,39.14639
51.573,39.14639
51.579,39.14639
51.585,39.14639
51.59,39.14639
51.596,39.14639
51.601,39.14639
51.607,39.14639
51.612,39.14639
51.617,39.14639
51.623,39.14639
51.628,39.14639
51.634,39.14639
51.639,39.14639
51.644,39.14639
51.65,40.38913
51.655,40.38913
51.661,39.76776
51.667,39.14639
51.672,40.38913
51.678,40.38913
51.683,39.76776
51.69,39.14639
51.695,39.14639
51.701,39.14639
51.707,39.14639
51.713,39.14639
51.718,39.14639
51.724,39.14639
51.729,39.14639
51.735,39.14639
51.74,37.90364
51.746,37.28227
51.751,37.28227
51.756,37.28227
51.762,37.28227
51.768,37.28227
51.773,37.28227
51.779,36.03953
51.785,35.41816
51.791,35.41816
51.796,35.41816
51.802,35.41816
51.807,35.41816
51.813,35.41816
51.819,35.41816
51.825,35.41816
51.83,35.41816
51.836,35.41816
51.841,35.41816
51.847,35.41816
51.853,35.41816
51.859,35.41816
51.864,35.41816
51.87,35.41816
51.876,35.41816
51.881,36.6609
51.887,36.03953
51.893,36.6609
51.898,36.6609
51.904,36.03953
51.909,35.41816
51.915,35.41816
51.921,35.41816
51.926,35.41816
51.932,34.17542
51.938,34.17542
51.944,33.55404
51.949,32.3113
51.955,31.68993
51.96,31.68993
51.966,31.68993
51.972,30.44719
51.977,30.44719
51.982,29.82582
51.988,29.82582
51.994,29.82582
51.999,28.58307
52.005,29.20445
52.011,28.58307
52.016,28.58307
52.022,27.9617
52.027,26.71896
52.033,27.34033
52.039,27.34033
52.045,26.71896
52.051,26.09759
52.056,26.09759
52.061,27.34033
52.067,26.71896
52.073,26.09759
52.079,26.09759
52.085,27.34033
52.091,26.71896
52.096,26.09759
52.101,26.09759
52.107,26.09759
52.113,26.09759
52.118,26.09759
52.124,24.85485
52.13,25.47622
52.135,24.85485
52.141,24.85485
52.146,24.23348
52.152,24.23348
52.159,24.23348
52.164,24.23348
52.17,24.23348
52.175,24.23348
52.181,24.23348
52.186,24.23348
52.192,22.99073
52.197,22.99073
52.203,23.6121
52.209,24.23348
52.214,22.99073
52.22,22.99073
52.225,23.6121
52.231,24.23348
52.236,24.23348
52.241,24.23348
52.247,24.23348
52.252,25.47622
52.257,25.47622
52.263,24.85485
52.269,24.23348
52.274,24.23348
52.279,25.47622
52.285,24.85485
52.29,24.85485
52.296,24.23348
52.302,24.23348
52.307,24.23348
52.313,24.23348
52.318,22.99073
52.324,23.6121
52.329,23.6121
52.334,24.23348
52.339,22.99073
52.345,22.99073
52.35,23.6121
52.356,24.23348
52.361,24.23348
52.367,22.99073
52.373,23.6121
52.379,24.23348
52.385,24.23348
52.391,24.23348
52.396,24.23348
52.402,24.23348
52.407,25.47622
52.412,24.85485
52.418,24.23348
52.424,24.23348
52.43,25.47622
52.435,24.85485
52.441,24.85485
52.446,25.47622
52.452,26.09759
52.457,24.85485
52.463,24.85485
52.468,25.47622
52.473,26.09759
52.48,26.09759
52.485,26.09759
52.492,26.09759
52.497,27.34033
52.503,27.34033
52.508,26.71896
52.514,26.09759
52.519,26.09759
52.525,27.34033
52.53,26.71896
52.536,26.09759
52.541,26.09759
52.548,27.34033
52.553,26.71896
52.559,26.09759
52.564,26.09759
52.57,27.34033
52.575,26.71896
52.58,26.71896
52.586,26.09759
52.591,27.34033
52.597,27.34033
52.603,27.9617
52.608,26.71896
52.613,27.34033
52.619,27.34033
52.624,27.9617
52.63,26.71896
52.635,26.71896
52.641,27.34033
52.646,27.9617
52.652,27.9617
52.657,26.71896
52.662,27.34033
52.668,27.34033
52.673,27.9617
52.678,26.71896
52.683,26.71896
52.689,27.34033
52.694,27.9617
52.699,27.9617
52.705,26.71896
52.712,27.34033
52.718,27.9617
52.723,27.9617
52.729,26.71896
52.734,27.34033
52.74,27.9617
52.745,27.9617
52.75,26.71896
52.756,27.34033
52.761,27.34033
52.767,26.71896
52.772,26.09759
52.777,26.09759
52.782,27.34033
52.788,26.71896
52.793,26.71896
52.798,26.09759
52.804,27.34033
52.809,27.34033
52.815,26.71896
52.822,26.09759
52.827,26.09759
52.832,26.09759
52.838,26.09759
52.843,26.09759
52.848,26.09759
52.853,24.85485
52.859,25.47622
52.864,26.09759
52.87,26.09759
52.875,24.85485
52.881,25.47622
52.887,25.47622
52.892,24.85485
52.898,24.23348
52.904,24.23348
52.909,24.23348
52.915,24.23348
52.92,24.23348
52.926,24.23348
52.933,22.99073
52.939,22.36936
52.944,22.36936
52.95,22.36936
52.956,22.36936
52.962,21.12662
52.968,21.12662
52.973,19.26251
52.979,19.88388
52.984,19.26251
52.99,19.26251
52.995,17.39839
53.001,18.01976
53.007,16.15565
53.012,16.15565
53.017,16.15565
53.023,15.53428
53.028,15.53428
53.034,13.67017
53.039,14.29154
53.045,14.91291
53.051,14.91291
53.057,14.91291
53.063,14.91291
53.068,14.91291
53.074,16.15565
53.079,16.77702
53.084,16.77702
53.09,18.01976
53.096,18.64114
53.103,19.88388
53.108,20.50525
53.114,20.50525
53.12,20.50525
53.126,21.74799
53.132,21.74799
53.137,21.12662
53.142,21.74799
53.148,22.36936
53.154,22.36936
53.16,22.36936
53.165,22.36936
53.171,22.36936
53.176,23.6121
53.182,24.23348
53.187,24.23348
53.192,24.23348
53.198,24.23348
53.204,25.47622
53.209,25.47622
53.215,26.09759
53.22,24.85485
53.226,25.47622
53.231,25.47622
53.237,26.09759
53.243,27.34033
53.248,27.34033
53.254,26.71896
53.261,26.09759
53.266,27.34033
53.272,27.34033
53.278,27.9617
53.283,26.71896
53.29,27.34033
53.296,27.34033
53.301,27.9617
53.307,27.9617
53.312,27.9617
53.318,27.9617
53.324,27.9617
53.329,27.9617
53.335,27.9617
53.34,26.71896
53.346,27.34033
53.351,27.34033
53.357,27.9617
53.363,27.9617
53.368,27.9617
53.373,27.9617
53.379,29.20445
53.384,28.58307
53.39,28.58307
53.395,27.9617
53.402,29.20445
53.407,28.58307
53.412,28.58307
53.418,29.20445
53.424,28.58307
53.43,27.9617
53.436,27.9617
53.441,27.9617
53.447,27.9617
53.452,27.9617
53.458,27.9617
53.464,27.9617
53.469,27.9617
53.474,27.9617
53.48,27.9617
53.485,27.9617
53.491,27.9617
53.498,27.9617
53.503,27.9617
53.509,26.71896
53.514,26.71896
53.52,27.34033
53.526,27.9617
53.532,27.9617
53.538,26.71896
53.544,27.34033
53.549,27.9617
53.555,27.9617
53.56,27.9617
53.566,26.71896
53.571,26.71896
53.576,27.34033
53.582,27.9617
53.588,26.71896
53.593,26.71896
53.598,27.34033
53.604,26.71896
53.61,27.34033
53.616,27.34033
53.622,26.71896
53.627,26.09759
53.633,26.09759
53.638,26.09759
53.643,26.09759
53.649,26.09759
53.654,26.09759
53.66,26.09759
53.666,26.09759
53.671,26.09759
53.677,26.09759
53.682,26.09759
53.688,26.09759
53.694,26.09759
